"source_url"	"tecapi_vector_ids"	"tecapi_vector_names"
"http://www.ws-attacks.org/index.php/WSDL_Disclosure"	"263"	"WSDL Disclosure"
"http://www.ws-attacks.org/index.php/XML_Document_Size_Attack"	"276"	"Over-sized XML DoS"
"http://www.ws-attacks.org/index.php/XML_Encryption_-_Transformation_DOS"	"266"	"XML Transformation DOS"
"http://www.ws-attacks.org/index.php/XML_Entity_Reference_Attack"	"268"	"XML Entity Reference Attack"
"http://www.ws-attacks.org/index.php/XML_Flooding"	"255"	"HTTP Flood"
"http://www.ws-attacks.org/index.php/XML_Injection"	"30"	"XML Injection"
"http://www.ws-attacks.org/index.php/XML_Signature_-_Key_Retrieval_DOS"	"267"	"XML Signature - Key Retrieval DOS"
"http://www.ws-attacks.org/index.php/XML_Signature_-_Key_Retrieval_XSA_(Cross_Site_Attack)"	"260"	"XML Signature - Key Retrieval XSA"
"http://www.ws-attacks.org/index.php/XML_Signature_Wrapping"	"264"	"XML Signature Wrapping"
"http://www.ws-attacks.org/index.php/XML_Signature_Wrapping_-_Optional_Element"	"264"	"XML Signature Wrapping"
"http://www.ws-attacks.org/index.php/XML_Signature_Wrapping_-_Optional_Element_in_Security_Header"	"264"	"XML Signature Wrapping"
"http://www.ws-attacks.org/index.php/XML_Signature_Wrapping_-_Simple_Context"	"264"	"XML Signature Wrapping"
"http://www.ws-attacks.org/index.php/XML_Signature_–_Transformation_DOS"	"266"	"XML Transformation DOS"
"http://www.ws-attacks.org/index.php/Xpath_Injection"	"32"	"XPATH Injection"
"http://www.ws-attacks.org/index.php?title=XML_Signature_Wrapping_-_with_Namespace_Injection"	"264"	"XML Signature Wrapping"
"http://xforce.iss.net/xforce/xfdb/11412"	"26"	"Escape Sequence Injection"
"http://xforce.iss.net/xforce/xfdb/1598"	"112"	"Frame Spoofing"
"http://xforce.iss.net/xforce/xfdb/52832"	"24"	"POP3 Injection"
"http://xs-sniper.com/blog/2008/09/24/surf-jacking-secure-cookies/"	"285"	"Surf Jacking"
"http://xss.cx/examples/html/cwe-650-trusting-http-permission-methods-on-the-server-side-http-put.html"	"124"	"HTTP PUT Attack"
"https://annevankesteren.nl/2007/10/http-methods"	"135,137"	"HTTP LOCK Method Abuse; HTTP SEARCH Method Abuse"
"https://appdynamics-static.com/corpsite/documents/white_papers/WP_MEMORY_LEAKS.pdf"	"225"	"Memory Leak"
"https://bitquark.co.uk/blog/2013/07/23/the_unexpected_dangers_of_preg_replace"	"16"	"PHP preg_replace Abuse"
"https://blog.skullsecurity.org/2013/padding-oracle-attacks-in-depth"	"176"	"Padding Oracle"
"https://blog.whitehatsec.com/hash-length-extension-attacks/"	"284"	"Hash Length Extension"
"https://blogs.akamai.com/2014/07/search-engine-impersonation-the-wolf-in-sheeps-clothing.html"	"288"	"Search Engine Impersonation"
"https://blogs.oracle.com/security/entry/a_new_threat_to_web_applicatio"	"33"	"CSPP"
"https://capec.mitre.org/data/definitions/102.html"	"190"	"Session Hijacking"
"https://capec.mitre.org/data/definitions/103.html"	"111"	"Clickjacking"
"https://capec.mitre.org/data/definitions/146.html"	"259"	"XML Schema Poisoning"
"https://capec.mitre.org/data/definitions/16.html"	"203"	""
"https://capec.mitre.org/data/definitions/218.html"	"280"	"UDDI Spoofing"
"https://capec.mitre.org/data/definitions/231.html"	"276"	"Over-sized XML DoS"
"https://capec.mitre.org/data/definitions/275.html"	"114"	"DNS Rebinding"
"https://capec.mitre.org/data/definitions/461.html"	"284"	"Hash Length Extension"
"https://capec.mitre.org/data/definitions/462.html"	"233"	"Cross-Domain Search Timing"
"https://capec.mitre.org/data/definitions/62.html"	"108"	"CSRF"
"https://capec.mitre.org/data/definitions/93.html"	"105"	"Log Forging"
"https://capec.mitre.org/data/definitions/99.html"	"259"	"XML Schema Poisoning"
"https://code.google.com/p/diviner/"	"73,74,75,76,77,83"	"Authentication Bypass via Session Puzzling; Generic Session Puzzling Attack; Multiphase Process Bypass via Session Puzzling; Password Recovery Destination Manipulation via Session Puzzling; Privilege Elevation via Session Puzzling; User Impersonation via Session Puzzling"
"https://code.google.com/p/hasc-research/downloads/detail?name=DotNetHavoc - 44Con2013.pptx"	"39,52,88,89,90,91"	"Execution of Dormant Server Controls in Unprotected Callbacks; Execution of Signed Dormant Server Controls via Cache Reuse; Execution of Unsigned Dormant Server Controls; Execution of Unvalidated Dormant Server Controls; Server Control Signed Property Override; Unsigned Server Control Property Injection"
"https://code.google.com/p/puzzlemall/"	"237"	"Temporal Session Race Conditions"
"https://code.google.com/p/puzzlemall/downloads/detail?name=Session Puzzles - Indirect Application Attack Vectors - May 2011 - Whitepaper.pdf"	"73,74,75,76,77,83"	"Authentication Bypass via Session Puzzling; Generic Session Puzzling Attack; Multiphase Process Bypass via Session Puzzling; Password Recovery Destination Manipulation via Session Puzzling; Privilege Elevation via Session Puzzling; User Impersonation via Session Puzzling"
"https://code.google.com/p/puzzlemall/downloads/detail?name=SessionKeepAlive.exe"	"246"	"Database Connection Pool Consumption"
"https://community.qualys.com/blogs/securitylabs/2013/09/10/is-beast-still-a-threat"	"179"	"BEAST"
"https://community.qualys.com/blogs/securitylabs/2014/10/15/ssl-3-is-dead-killed-by-the-poodle-attack"	"186"	"POODLE"
"https://community.rapid7.com/community/infosec/blog/2014/11/12/schannel-and-ms14-066-another-red-alert"	"270"	"Winshock"
"https://courses.cs.washington.edu/courses/cse484/12sp/lectures/Lecture19-Sp-2012.pdf"	"178"	"SSL Version Rollback"
"https://deepsec.net/docs/Slides/2013/DeepSec_2013_Shay_Chen_-_The_Boomerang_Effect_-_Using_Session_Puzzling_To_Attack_Apps_From_The_Backend.pdf"	"73,74,75,76,77,83"	"Authentication Bypass via Session Puzzling; Generic Session Puzzling Attack; Multiphase Process Bypass via Session Puzzling; Password Recovery Destination Manipulation via Session Puzzling; Privilege Elevation via Session Puzzling; User Impersonation via Session Puzzling"
"https://devcenter.heroku.com/articles/websocket-security"	"275"	"Unauthorized WebSocket Access"
"https://developer.salesforce.com/page/Secure_Coding_Cross_Site_Request_Forgery"	"218"	"Predictable Anti-CSRF Token Abuse"
"https://gist.github.com/postmodern/4499206"	"38"	"RoR YAML Injection"
"https://github.com/OpenSecurityResearch/clipcaptcha"	"150"	"CAPTCHA Clipping"
"https://github.com/andresriancho/w3af/issues/4406"	"281"	"Memcached Injection"
"https://github.com/dzzie/COMRaider"	"221"	"Buffer Overflow against Custom Browser Controls"
"https://github.com/hacktics/vehicle"	"39,52,88,89,90,91"	"Execution of Dormant Server Controls in Unprotected Callbacks; Execution of Signed Dormant Server Controls via Cache Reuse; Execution of Unsigned Dormant Server Controls; Execution of Unvalidated Dormant Server Controls; Server Control Signed Property Override; Unsigned Server Control Property Injection"
"https://github.com/jduck/VulnWebView/"	"272"	"WebView Injection"
"https://github.com/moxie0/sslstrip"	"188"	"SSL Stripping"
"https://haiderm.com/csrf-token-protection-bypass-methods/"	"219"	"Anti-CSRF Verification Bypass"
"https://kentico.atlassian.net/wiki/pages/viewpage.action?pageId=26312990"	"94"	"XSS"
"https://labs.mwrinfosecurity.com/blog/2012/04/23/adventures-with-android-webviews/"	"272"	"WebView Injection"
"https://labs.portcullis.co.uk/blog/ntfs-alternate-data-streams-for-pentesters-part-1/"	"35"	"Windows DATA ADS"
"https://media.blackhat.com/bh-eu-12/Siddharth/bh-eu-12-Siddharth-Xpath-WP.pdf"	"31,32"	"XPATH Injection; XQUERY Injection"
"https://media.blackhat.com/bh-eu-12/shah/bh-eu-12-Shah_HTML5_Top_10-WP.pdf"	"271"	"CORS Functionality Abuse"
"https://media.blackhat.com/bh-us-11/Sullivan/BH_US_11_Sullivan_Server_Side_WP.pdf"	"6"	"SSJS Injection"
"https://media.blackhat.com/bh-us-12/Arsenal/Kalra/BH_US_12_Kalra_Bypassing_CAPTCHAs_by_Impersonating_CAPTCHA_Providers_WP.pdf"	"150"	"CAPTCHA Clipping"
"https://media.blackhat.com/bh-us-12/Briefings/Polyakov/BH_US_12_Polyakov_SSRF_Business_Slides.pdf"	"48"	"SSRF"
"https://media.blackhat.com/bh-us-12/Briefings/Shekyan/BH_US_12_Shekyan_Toukharian_Hacking_Websocket_Slides.pdf"	"275"	"Unauthorized WebSocket Access"
"https://media.blackhat.com/eu-13/briefings/Beery/bh-eu-13-a-perfect-crime-beery-wp.pdf"	"181"	"TIME"
"https://nakedsecurity.sophos.com/2014/12/04/youtbe-learns-about-integer-overflow-gangnam-style/"	"230"	"Integer Overflow"
"https://owasp.org/images/1/10/Taming_the_B.E.A.S.T..pdf"	"179"	"BEAST"
"https://owasp.org/images/2/29/APAC13_Mikko_Saario.pdf"	"272"	"WebView Injection"
"https://owasp.org/index.php/SSL_Best_Practices"	"194"	"Invalid SSL Certificate"
"https://puzzlemall.googlecode.com/files/Session Puzzles - Indirect Application Attack Vectors - May 2011 - Whitepaper.pdf"	"1,2"	"SQL Execution; SQL Injection"
"https://puzzlemall.googlecode.com/files/Temporal Session Race Conditions (TSRC) - Sept 2011 - Presentation.pptx"	"246"	"Database Connection Pool Consumption"
"https://resources.enablesecurity.com/resources/Surf Jacking.pdf"	"285"	"Surf Jacking"
"https://rstforums.com/forum/35729-anatomy-com-server-based-binary-planting-exploits.rst"	"121"	"Remote Binary Planting"
"https://securityblog.redhat.com/2014/06/05/openssl-mitm-ccs-injection-attack-cve-2014-0224/"	"185"	"SSL CCS MITM"
"https://soroush.secproject.com/blog/2012/06/microsoft-iis-tilde-character-vulnerabilityfeature-short-filefolder-name-disclosure/"	"232"	"IIS Short File Name Enumeration"
"https://soroush.secproject.com/blog/tag/iis-tilde-vulnerability/"	"232"	"IIS Short File Name Enumeration"
"https://technet.microsoft.com/library/security/MS14-066"	"270"	"Winshock"
"https://techzone.ergon.ch/CVE-2013-1966"	"37"	"OGNL Expression Injection"
"https://tools.ietf.org/agenda/76/slides/tls-7.pdf"	"177"	"SSL Renegotiation"
"https://twitter.com/hashdos"	"253"	"Hash Collision DoS"
"https://web.archive.org/web/20080703204458/http://forumsystems.com/papers/Attacking_and_Defending_WS.pdf"	"265"	"XML Routing Detour"
"https://web.archive.org/web/20110821144452/http://www.exploringbinary.com/java-hangs-when-converting-2-2250738585072012e-308/"	"252"	"Floating Point DoS"
"https://web.archive.org/web/20110827162702/http://blog.fortify.com/blog/2011/02/08/Double-Trouble"	"252"	"Floating Point DoS"
"https://web.archive.org/web/20120511193125/http://www.nruns.com/_downloads/advisory28122011.pdf"	"253"	"Hash Collision DoS"
"https://wiki.apache.org/httpd/ProxyAbuse"	"133"	"HTTP CONNECT Method Abuse"
"https://wiki.php.net/rfc/timing_attack"	"269"	"Remote Timing Attack"
"https://www.acunetix.com/blog/articles/the-hidden-dangers-of-xsltprocessor-remote-xsl-injection/"	"84"	"Remote XSL Inclusion"
"https://www.altamiracorp.com/blog/employee-posts/owasp-zap-websocket-fuzzing"	"275"	"Unauthorized WebSocket Access"
"https://www.blackhat.com/docs/eu-14/materials/eu-14-Hafif-Reflected-File-Download-A-New-Web-Attack-Vector.pdf"	"102"	"RFD"
"https://www.blackhat.com/docs/us-14/materials/us-14-Novikov-The-New-Page-Of-Injections-Book-Memcached-Injections-WP.pdf"	"15,21,80,281"	"Memcached Injection; Null-Byte Injection; PHP Object Injection; Secret Argument Modification"
"https://www.blackhat.com/presentations/bh-dc-09/Marlinspike/BlackHat-DC-09-Marlinspike-Defeating-SSL.pdf"	"188"	"SSL Stripping"
"https://www.blackhat.com/presentations/bh-europe-08/Alonso-Parada/Whitepaper/bh-eu-08-alonso-parada-WP.pdf"	"19"	"LDAP Injection"
"https://www.blackhat.com/presentations/bh-usa-07/Hill/Presentation/bh-usa-07-hill.pdf"	"266"	"XML Transformation DOS"
"https://www.blackhat.com/presentations/bh-usa-09/MARLINSPIKE/BHUSA09-Marlinspike-DefeatSSL-SLIDES.pdf"	"188"	"SSL Stripping"
"https://www.checkmarx.com/white_papers/redos-regular-expression-denial-of-service/"	"244"	"ReDOS"
"https://www.checkmarx.com/wp-content/uploads/2012/07/ReDoS-Attacks.pdf"	"244"	"ReDOS"
"https://www.cs.auckland.ac.nz/courses/compsci725s2c/archive/termpapers/725zhang.pdf"	"178"	"SSL Version Rollback"
"https://www.defcon.org/images/defcon-15/dc15-presentations/dc-15-orrin.pdf"	"259"	"XML Schema Poisoning"
"https://www.ethicalhacker.net/columns/wilson/alternate-data-streams-ads-hiding-in-plain-site"	"35"	"Windows DATA ADS"
"https://www.fortify.com/downloads2/user/JavaScript_Hijacking.pdf"	"106"	"JSON Hijacking"
"https://www.golemtechnologies.com/articles/http-put-security"	"124"	"HTTP PUT Attack"
"https://www.hackthissite.org/articles/read/1131"	"84"	"Remote XSL Inclusion"
"https://www.imperialviolet.org/2013/02/04/luckythirteen.html"	"184"	"Lucky 13"
"https://www.imperialviolet.org/2014/10/14/poodle.html"	"186"	"POODLE"
"https://www.imperialviolet.org/2014/12/08/poodleagain.html"	"186"	"POODLE"
"https://www.isecpartners.com/media/106031/ssl_attacks_survey.pdf"	"179,180,181,184"	"BEAST; CRIME; Lucky 13; TIME"
"https://www.isecpartners.com/media/11982/isec_hill_attackingxmlsecurity_handout.pdf"	"84,266"	"Remote XSL Inclusion; XML Transformation DOS"
"https://www.mavitunasecurity.com/xss-via-remote-file-inclusion/"	"47"	"XSS via Remote File Inclusion"
"https://www.nds.rub.de/media/nds/veroeffentlichungen/2013/07/19/ICWS_DoS.pdf"	"223,261,267"	"SOAP Array Overflow; SOAP Coercive Parsing; XML Signature - Key Retrieval DOS"
"https://www.netsparker.com/blog/releases/scan-for-heartbleed-ssl-vulnerability-netsparker-vulnerability-scanner/"	"258"	"HeartBleed"
"https://www.netsparker.com/insecure-transportation-security-protocol-sslv2-supported/"	"193"	"Insecure SSL Protocol Support"
"https://www.netsparker.com/web-vulnerability-scanner/vulnerability-security-checks-index/insecure-transportation-security-protocol-sslv2-supported/"	"192"	"Weak SSL Key-Pair Brute Forcing"
"https://www.netsparker.com/web-vulnerability-scanner/vulnerability-security-checks-index/remote-code-evaluation-asp/"	"8,9"	"ASP-JS Injection; ASP-VBS Injection"
"https://www.netsparker.com/web-vulnerability-scanner/vulnerability-security-checks-index/second-order-sql-injection/"	"1"	"SQL Injection"
"https://www.notsosecure.com/blog/2014/11/27/how-cross-site-websocket-hijacking-could-lead-to-full-session-compromise/"	"113"	"CSWSH"
"https://www.openssl.org/~bodo/ssl-poodle.pdf"	"186"	"POODLE"
"https://www.owasp.org/images/0/03/ASDC12-Attacking_CAPTCHAs_for_Fun_and_Profit.pdf"	"140,141,142,143,144,145,146,147,148"	"Arithmetic CAPTCHA Abuse; CAPTCHA Fixation; CAPTCHA Rainbow Tables; CAPTCHA Re-Riding; Chosen CAPTCHA Identifier Abuse; Chosen CAPTCHA Text Abuse; Client-side CAPTCHA Logic Abuse; In-Session CAPTCHA Brute-forcing; OCR-assisted CAPTCHA Brute-forcing"
"https://www.owasp.org/images/0/04/Roberto_Suggi_Liverani_OWASPNZDAY2010-Defending_against_application_DoS.pdf"	"245"	"Forced Deadlock"
"https://www.owasp.org/images/1/1b/Shellshock_-_Tudor_Enache.pdf"	"257"	"ShellShock"
"https://www.owasp.org/images/3/38/20091210_VAC-REGEX_DOS-Adar_Weidman.pdf"	"244"	"ReDOS"
"https://www.owasp.org/images/4/40/OWASP_Advanced_Mobile_Application_Code_Review_Techniques.pptx"	"272"	"WebView Injection"
"https://www.owasp.org/images/5/52/OWASP_IL_2013_10_Shay_Chen_Invisible_Purge.pdf"	"39,52,88,89,90,91"	"Execution of Dormant Server Controls in Unprotected Callbacks; Execution of Signed Dormant Server Controls via Cache Reuse; Execution of Unsigned Dormant Server Controls; Execution of Unvalidated Dormant Server Controls; Server Control Signed Property Override; Unsigned Server Control Property Injection"
"https://www.owasp.org/images/5/5d/XML_Exteral_Entity_Attack.pdf"	"51"	"XXE"
"https://www.owasp.org/images/7/7a/OWASP_AppSec_Research_2010_Session_Fixation_by_Schrank_Braun_Johns_and_Poehls.pdf"	"120"	"Session Fixation"
"https://www.owasp.org/images/e/e3/AppSecIL_2014_In-Secure_Mongo_And_Angular_Code_-_Israel_Chorzevski.PDF"	"7"	"Mongo NoSQL Injection"
"https://www.owasp.org/images/e/ea/OWASPIL2011-ShayChen-TSRC.pptx"	"237"	"Temporal Session Race Conditions"
"https://www.owasp.org/index.php/Account_lockout_attack"	"118"	"Account Lockout Abuse"
"https://www.owasp.org/index.php/Addition_of_data-structure_sentinel"	"226"	"Null Dereference"
"https://www.owasp.org/index.php/Administrative_Interface"	"92"	"Unauthorized Administrative Interface Access"
"https://www.owasp.org/index.php/Alternate_Channel_Race_Condition"	"240"	"Alternate Channel Race Condition"
"https://www.owasp.org/index.php/Binary_planting"	"121"	"Remote Binary Planting"
"https://www.owasp.org/index.php/Blind_XPath_Injection"	"32"	"XPATH Injection"
"https://www.owasp.org/index.php/Buffer_Overflow"	"220"	"Buffer Overflow"
"https://www.owasp.org/index.php/Buffer_Overflows"	"220"	"Buffer Overflow"
"https://www.owasp.org/index.php/Buffer_underwrite"	"228"	"Buffer Underwrite"
"https://www.owasp.org/index.php/CRV2_FrameworkSpecIssuesSpring"	"49"	"MVC Mass Assignment"
"https://www.owasp.org/index.php/Capture-replay"	"201"	"Session Replay"
"https://www.owasp.org/index.php/Category:OWASP_Flash_Security_Project"	"99,100"	"Flash Parameter Injection; XSF"
"https://www.owasp.org/index.php/Clickjacking"	"111"	"Clickjacking"
"https://www.owasp.org/index.php/Code_Injection"	"10"	"PHP Injection"
"https://www.owasp.org/index.php/Code_injection_in_Java"	"11"	"Java Injection"
"https://www.owasp.org/index.php/Codereview-Deployment"	"282"	"Source Code Disclosure via Accessible Folder"
"https://www.owasp.org/index.php/Command_Injection"	"18"	"OS Command Injection"
"https://www.owasp.org/index.php/Content_Spoofing"	"104"	"Content Spoofing"
"https://www.owasp.org/index.php/Context_Switching_Race_Condition"	"234"	"Context Switching Race Condition"
"https://www.owasp.org/index.php/Cross-Site_Request_Forgery_(CSRF)"	"108"	"CSRF"
"https://www.owasp.org/index.php/Cross-Site_Request_Forgery_(CSRF)_Prevention_Cheat_Sheet"	"218"	"Predictable Anti-CSRF Token Abuse"
"https://www.owasp.org/index.php/Cross-site_Scripting_(XSS)"	"94"	"XSS"
"https://www.owasp.org/index.php/Cross-site_Scripting_(XSS)#Stored_and_Reflected_XSS_Attacks"	"94"	"XSS"
"https://www.owasp.org/index.php/Cross_Site_Tracing"	"126"	"XST"
"https://www.owasp.org/index.php/DOM_Based_XSS"	"95"	"DOM XSS"
"https://www.owasp.org/index.php/DOM_based_XSS_Prevention_Cheat_Sheet"	"95"	"DOM XSS"
"https://www.owasp.org/index.php/Direct_Dynamic_Code_Evaluation_('Eval_Injection')"	"8,9,10"	"ASP-JS Injection; ASP-VBS Injection; PHP Injection"
"https://www.owasp.org/index.php/Double_Free"	"224"	"Double Free"
"https://www.owasp.org/index.php/Doubly_freeing_memory"	"224"	"Double Free"
"https://www.owasp.org/index.php/Embedding_Null_Code"	"21"	"Null-Byte Injection"
"https://www.owasp.org/index.php/Enumerate_Infrastructure_and_Application_Admin_Interfaces_(OTG-CONFIG-005)"	"92"	"Unauthorized Administrative Interface Access"
"https://www.owasp.org/index.php/Execution_After_Redirect_(EAR)"	"93"	"Execution After Redirect"
"https://www.owasp.org/index.php/Expression_Language_Injection"	"36"	"EL Injection"
"https://www.owasp.org/index.php/Failure_to_check_for_certificate_revocation"	"197"	"Stolen Revoked Certificate Abuse"
"https://www.owasp.org/index.php/Failure_to_follow_chain_of_trust_in_certificate_validation"	"199"	"Broken Chain-of-Trust Certificate Abuse"
"https://www.owasp.org/index.php/Failure_to_validate_certificate_expiration"	"196"	"Stolen Expired Certificate Abuse"
"https://www.owasp.org/index.php/Failure_to_validate_host-specific_certificate_data"	"198"	"Valid Certificate Abuse for Another Domain"
"https://www.owasp.org/index.php/File_Access_Race_Condition:_TOCTOU"	"235"	"TOCTTOU File Access Race Condition"
"https://www.owasp.org/index.php/Format_String"	"20"	"Format String Injection"
"https://www.owasp.org/index.php/HTML5_Security_Cheat_Sheet#WebSockets"	"275"	"Unauthorized WebSocket Access"
"https://www.owasp.org/index.php/HTTP_Request_Smuggling"	"50"	"HTTP Request Smuggling"
"https://www.owasp.org/index.php/HTTP_Response_Splitting"	"101"	"HTTP Response Splitting"
"https://www.owasp.org/index.php/Heartbleed_Bug"	"258"	"HeartBleed"
"https://www.owasp.org/index.php/Information_Leakage"	"167"	"Sensitive Information Disclosure in Log Files"
"https://www.owasp.org/index.php/Insecure_Storage"	"168,169,170,171,172"	"Inadequate Storage Encryption Key Strength; Insecure Credential Hashing Algorithm; Insecure Storage Cryptographic Algorithm; Missing Encryption of Sensitive Data; Unsalted Hash"
"https://www.owasp.org/index.php/Integer_overflow"	"230"	"Integer Overflow"
"https://www.owasp.org/index.php/Interpreter_Injection"	"84"	"Remote XSL Inclusion"
"https://www.owasp.org/index.php/Interpreter_Injection#Code_Injection"	"11"	"Java Injection"
"https://www.owasp.org/index.php/Interpreter_Injection#LDAP_Injection"	"19"	"LDAP Injection"
"https://www.owasp.org/index.php/Interpreter_Injection#ORM_Injection"	"3"	"HQL Injection"
"https://www.owasp.org/index.php/Key_exchange_without_entity_authentication"	"200"	"Endpoint Impersonation in an Encrypted Communication Channel"
"https://www.owasp.org/index.php/LDAP_injection"	"19"	"LDAP Injection"
"https://www.owasp.org/index.php/Log_Forging"	"105"	"Log Forging"
"https://www.owasp.org/index.php/Log_injection"	"105"	"Log Forging"
"https://www.owasp.org/index.php/Man-in-the-middle_attack"	"202"	"MITM"
"https://www.owasp.org/index.php/Member_Field_Race_Condition"	"236"	"Member Field Race Condition"
"https://www.owasp.org/index.php/Memory_leak"	"225"	"Memory Leak"
"https://www.owasp.org/index.php/Miscalculated_null_termination"	"226"	"Null Dereference"
"https://www.owasp.org/index.php/Mobile_Top_10_2014-M7"	"273,274"	"Intent Intercept; Intent Spoof"
"https://www.owasp.org/index.php/Null_Dereference"	"226"	"Null Dereference"
"https://www.owasp.org/index.php/OS_Command_Injection"	"18"	"OS Command Injection"
"https://www.owasp.org/index.php/OS_Injection"	"18"	"OS Command Injection"
"https://www.owasp.org/index.php/OWASP_AJAX_Security_Guidelines"	"106"	"JSON Hijacking"
"https://www.owasp.org/index.php/OWASP_Papers/Jeopardy_in_Web_2_0"	"259"	"XML Schema Poisoning"
"https://www.owasp.org/index.php/OWASP_Periodic_Table_of_Vulnerabilities_-_Brute_Force_Predictable_Resource_Location/Insecure_Indexing"	"79"	"Predictable Resource Location Enumeration"
"https://www.owasp.org/index.php/OWASP_Periodic_Table_of_Vulnerabilities_-_Directory_Indexing"	"254"	"Directory Listing"
"https://www.owasp.org/index.php/OWASP_Periodic_Table_of_Vulnerabilities_-_Insufficient_Session_Expiration"	"217"	"Insufficient Session Expiration"
"https://www.owasp.org/index.php/OWASP_Periodic_Table_of_Vulnerabilities_-_Routing_Detour"	"265"	"XML Routing Detour"
"https://www.owasp.org/index.php/OWASP_Periodic_Table_of_Vulnerabilities_-_XPath/XQuery_Injection"	"31"	"XQUERY Injection"
"https://www.owasp.org/index.php/Open_redirect"	"96"	"Unvalidated Redirect"
"https://www.owasp.org/index.php/PHP_Object_Injection"	"15"	"PHP Object Injection"
"https://www.owasp.org/index.php/PHP_Security_Cheat_Sheet#Code_Injection"	"16"	"PHP preg_replace Abuse"
"https://www.owasp.org/index.php/Password_length_"	"203"	""
"https://www.owasp.org/index.php/Password_length_&_complexity"	"204"	"Weak Password Policy"
"https://www.owasp.org/index.php/Path_Manipulation"	"41"	"Path Manipulation"
"https://www.owasp.org/index.php/Path_Traversal"	"40"	"Path Traversal"
"https://www.owasp.org/index.php/Poor_Logging_Practice"	"159"	"Insufficient Logging Abuse"
"https://www.owasp.org/index.php/Race_Conditions"	"239"	"Switch-Case Race Condition"
"https://www.owasp.org/index.php/Race_condition_enabling_link_following"	"241"	"Link Following Race Condition"
"https://www.owasp.org/index.php/Race_condition_in_signal_handler"	"238"	"Single Handler Race Condition"
"https://www.owasp.org/index.php/Race_condition_in_switch"	"239"	"Switch-Case Race Condition"
"https://www.owasp.org/index.php/Reflection_injection"	"29"	"Reflection Injection"
"https://www.owasp.org/index.php/Regular_expression_Denial_of_Service_-_ReDoS"	"244"	"ReDOS"
"https://www.owasp.org/index.php/Relative_Path_Traversal"	"40"	"Path Traversal"
"https://www.owasp.org/index.php/Repudiation_Attack"	"160"	"Log Repudiation Attack"
"https://www.owasp.org/index.php/Resource_Injection"	"48"	"SSRF"
"https://www.owasp.org/index.php/Resource_exhaustion"	"256"	"Resource Exhaustion"
"https://www.owasp.org/index.php/Review_Old,_Backup_and_Unreferenced_Files_for_Sensitive_Information_(OTG-CONFIG-004)"	"78"	"Enumeration of Obsolete and Unreferenced Files"
"https://www.owasp.org/index.php/Reviewing_Code_for_OS_Injection"	"18"	"OS Command Injection"
"https://www.owasp.org/index.php/Ruby_on_Rails_Cheatsheet#Command_Injection"	"14"	"Ruby Injection"
"https://www.owasp.org/index.php/SQL_Injection"	"1"	"SQL Injection"
"https://www.owasp.org/index.php/Server-Side_Includes_(SSI)_Injection"	"5"	"SSI Injection"
"https://www.owasp.org/index.php/Session_Fixation"	"120"	"Session Fixation"
"https://www.owasp.org/index.php/Session_Prediction"	"139"	"Predictable Session Identifier Abuse"
"https://www.owasp.org/index.php/Session_Variable_Overloading"	"73,74,75,76,77,83"	"Authentication Bypass via Session Puzzling; Generic Session Puzzling Attack; Multiphase Process Bypass via Session Puzzling; Password Recovery Destination Manipulation via Session Puzzling; Privilege Elevation via Session Puzzling; User Impersonation via Session Puzzling"
"https://www.owasp.org/index.php/Session_hijacking_attack"	"190"	"Session Hijacking"
"https://www.owasp.org/index.php/Setting_Manipulation"	"63"	"Client-Controlled Configuration Setting Manipulation"
"https://www.owasp.org/index.php/Special_Element_Injection"	"34"	"Special Element Injection"
"https://www.owasp.org/index.php/Talk:Argument_Injection_or_Modification"	"80"	"Secret Argument Modification"
"https://www.owasp.org/index.php/Test_Cross_Origin_Resource_Sharing_(OTG-CLIENT-007)"	"271"	"CORS Functionality Abuse"
"https://www.owasp.org/index.php/Test_HTTP_Methods_(OTG-CONFIG-006)"	"124,125"	"HTTP DELETE Attack; HTTP PUT Attack"
"https://www.owasp.org/index.php/Test_Session_Timeout_(OTG-SESS-008)"	"214,217"	"Insufficient Session Expiration; Persistent Session Lifespan"
"https://www.owasp.org/index.php/Test_Upload_of_Malicious_Files_(OTG-BUSLOGIC-016)"	"115"	"Malicious File Upload"
"https://www.owasp.org/index.php/Test_Upload_of_Unexpected_File_Types_(OTG-BUSLOGIC-015)"	"116"	"Unrestricted File Upload"
"https://www.owasp.org/index.php/Testing_WSDL_(OWASP-WS-002)"	"263"	"WSDL Disclosure"
"https://www.owasp.org/index.php/Testing_WebSockets"	"113"	"CSWSH"
"https://www.owasp.org/index.php/Testing_WebSockets#Authentication"	"275"	"Unauthorized WebSocket Access"
"https://www.owasp.org/index.php/Testing_WebSockets#Origin"	"113"	"CSWSH"
"https://www.owasp.org/index.php/Testing_for_Brute_Force_(OWASP-AT-004)"	"203"	""
"https://www.owasp.org/index.php/Testing_for_Buffer_Overflow_(OWASP-DV-014)"	"220"	"Buffer Overflow"
"https://www.owasp.org/index.php/Testing_for_Bypassing_Authentication_Schema_(OWASP-AT-005)"	"58,68"	"Authentication Bypass via Forced Browsing; Client-Controlled Authentication Status Manipulation"
"https://www.owasp.org/index.php/Testing_for_Bypassing_Authorization_Schema_(OWASP-AZ-002)"	"69"	"Authorization Bypass via Forced Browsing"
"https://www.owasp.org/index.php/Testing_for_CSRF_(OTG-SESS-005)"	"108"	"CSRF"
